47283,1.0
47523,1.0
47762,1.0
48003,1.0
48243,1.0
48481,1.0
48723,1.0
48963,1.0
49203,1.0
49443,1.0
49683,1.0
49923,1.0
50164,1.0
50404,1.0
2284,1.0
2307,1.0
2324,1.0
2343,2.0
2361,1.0
2379,1.0
2398,1.0
2417,1.0
2437,1.0
2455,1.0
2475,1.0
2494,1.0
2514,1.0
2533,1.0
2553,1.0
2572,1.0
9294,6.0
9534,1.0
9774,1.0
10014,1.0
10254,1.0
10495,1.0
10735,1.0
10974,1.0
11215,1.0
11455,1.0
11695,1.0
11935,1.0
12175,1.0
12415,2.0
12655,1.0
12895,1.0
13135,1.0
13375,1.0
13615,1.0
13855,1.0
14096,1.0
14336,1.0
14576,1.0
14816,1.0
15056,1.0
15296,1.0
15536,1.0
15776,1.0
16013,1.0
16255,1.0
16493,1.0
16735,1.0
16974,1.0
17213,1.0
17453,1.0
17693,1.0
17937,1.0
18174,1.0
18414,1.0
18656,1.0
18897,1.0
19137,1.0
19377,1.0
19617,1.0
19858,1.0
20098,1.0
20337,1.0
20578,1.0
20815,1.0
21058,1.0
21295,1.0
21536,0.0
21778,1.0
22018,1.0
22258,1.0
22496,1.0
22738,1.0
22976,1.0
23216,1.0
23459,1.0
